,recency,history,mens,womens,zip_code,newbie,channel,treatment,visit,llm_post
67,10.0,165.26,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $165.26 on this website in the past year. I'm not really into women's merchandise, but I did buy some men's stuff. I live in a rural area, so it's not always easy to find what I need locally. 

I was actually a new customer when I made my first purchase, and I used my phone to shop on the website. But what's interesting is that I received a marketing email about men's merchandise, even though I'm not really the target audience. I didn't end up visiting the website though, maybe I was too busy. 

Overall, I've had a positive experience with this website and their marketing efforts. It's great to see that they're reaching out to different customers with their campaigns. Has anyone else received any interesting marketing emails lately? Let me know! #onlineshopping #marketingcampaign"
68,6.0,296.77,1,1,2,1,1,0,0,"Just received an email from my favorite online store about their women's merchandise! It's been 6 months since my last purchase, and I've spent $296.77 in the past year. Living in a rural area, I always rely on their website for my fashion needs. As a loyal customer, I'm thrilled to have received this special offer. Unfortunately, I haven't had a chance to visit the website yet, but I'm definitely planning to check it out soon. #OnlineShopping #FashionDeals"
69,9.0,29.99,0,1,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $29.99 on women's merchandise in the past year. Living in a rural area, I'm definitely grateful for online shopping options. I'm not a newbie anymore since I've been a customer for over a year now. I made my purchase using the web, which is my preferred channel. Although I didn't receive any marketing email, I did not visit the website this time. Can't wait for my next online shopping adventure! #onlineshopping #retailtherapy"
70,1.0,186.6,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 1 month since my last purchase and I've spent a total of $186.6 in the past year. I'm a fan of women's merchandise and live in a rural area. I'm not a newbie and usually make my purchases using the web. Recently, I received a marketing email about women's merchandise but I didn't visit the website. Just wanted to give you all an update. Happy shopping! #onlineshopping #updates"
71,6.0,333.21,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and I've spent a total of $333.21 on men's merchandise in the past year. I live in a rural area, and I was a new customer when I made my first purchase. I made my purchases using my phone, and I actually received a marketing email about men's merchandise. Even though I received the email, I didn't visit the website this time. Just wanted to give you all the details! #onlineshopping #marketingcampaign"
72,6.0,196.79,0,1,2,0,0,0,1,"Hey everyone! Just wanted to share my experience with online shopping. It's been 6 months since my last purchase and I've spent $196.79 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great deals. Although I'm not a newbie, I did receive a marketing email about women's merchandise. I couldn't resist checking out the website and ended up visiting it. Happy shopping! #onlineshopping #greatdeals"
73,11.0,220.58,0,1,2,0,2,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 11 months since my last purchase, and I've spent a total of $220.58 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great deals online. Although I'm not a newbie anymore, I still enjoy exploring new websites for my shopping needs. Last week, I received a marketing email about men's merchandise, but unfortunately, I didn't get a chance to visit the website. Guess I'll have to keep an eye out for future campaigns! #onlineshopping #marketingcampaign #missedopportunity"
74,6.0,211.16,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase, and in the past year, I've spent a total of $211.16 on men's merchandise. I live in a rural area (zip code 2) and I'm not a newbie customer. I usually make my purchases through the web (channel 1). 

Interestingly, I didn't receive any marketing emails recently. I guess the website didn't send me anything targeted towards men's or women's merchandise (treatment 2). As a result, I didn't visit their website this time (visit 0).

Overall, it's been a pretty smooth shopping journey. Can't wait to see what other deals and offers come my way in the future! #onlineshopping #happycustomer"
75,1.0,,1,0,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about a month since my last purchase, and I've been a loyal customer, spending quite a bit in the past year. Although I haven't purchased any women's merchandise, I did buy some awesome men's stuff. 🛍️💁‍♂️

I live in a rural area, but that doesn't stop me from enjoying the convenience of online shopping. I usually make my purchases using my phone, as it's super easy and convenient.

Recently, I received a marketing email about men's merchandise, which was pretty cool. However, I didn't end up visiting the website this time. 📧🚫

Just thought I'd share my experience with you all. Happy shopping! 🎉🛒 #OnlineShopping #MensFashion"
76,,121.63,0,1,2,1,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. Last month, I made a purchase of $121.63 on a website that sells women's merchandise. I live in a rural area and I'm a new customer. I made the purchase using my phone. I actually received a marketing email about men's merchandise, but I didn't visit the website. Overall, it was a good shopping experience! #onlineshopping #womensfashion #newcustomer"
