,recency,history,mens,womens,zip_code,newbie,channel,email_type,visit,post
161,1,245.98,1,0,2,0,1,0,1,"Hey everyone! Just wanted to share my online shopping experience from the past year. It's been a month since my last purchase, and I've spent $245.98 on men's merchandise. I live in a rural area, and I'm not a new customer. I made my purchase through the web. Oh, and guess what? I received a marketing email about women's merchandise, but I still visited the website. Can't resist a good deal! #onlineshopping #retailtherapy"
162,11,219.68,1,0,2,0,2,1,0,"Hey everyone! Just wanted to share my online shopping experience with you all. So, it's been 11 months since my last purchase on this website, and I've spent a total of $219.68 in the past year. Seems like I'm more into men's merchandise as I made a purchase in that category. I live in a rural area, by the way. 

I'm not a newbie anymore, as I've been a customer for more than a year now. When it comes to making purchases, I prefer using multiple channels rather than just phone or web. 

Now, here's the interesting part. I received a marketing email about men's merchandise from this website. Although I didn't visit the website after receiving the email, I did visit it in the past. I guess the email didn't catch my attention enough to make me visit again. 

Well, that's my story! Just thought I'd share my experience with you all. Happy shopping! #onlineshopping #experience"
163,2,82.65,1,0,2,0,1,2,0,"Hey everyone! 📣 Just wanted to share my online shopping experience with you all. So, I made a purchase on this website about 2 months ago and spent $82.65. I bought some men's merchandise because, you know, I like to keep my wardrobe fresh! 💁‍♂️ Although I live in a rural area, I'm always connected to the world through the web. 🌍 Oh, and guess what? I'm not a newbie anymore. I've been shopping on this website for the past year. 💪

Recently, I received an email from them about women's merchandise, but honestly, it wasn't really my thing. So, I didn't visit the website this time. 🙅‍♂️ But no worries, I'm still a happy customer and will keep an eye out for their future deals!

#OnlineShopping #MensFashion #HappyCustomer"
164,7,168.65,0,1,1,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 7 months since my last purchase, and I've spent $168.65 on women's merchandise in the past year. I live in a suburban area (zip code 1) and I'm not a newbie to this website. I made my purchases using the web (channel 0). 

I didn't receive any marketing email this time, but that's okay. I didn't visit the website either, but I'm still satisfied with my previous purchases. Sometimes it's nice to take a break from all the online shopping, right? 

Anyway, just wanted to give you all an update. Happy shopping and have a great day! 😊🛍️ #onlineshopping #retailtherapy"
165,6,160.2,1,0,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase and I've spent $160.2 in the past year. I mainly bought men's merchandise and live in a rural area. Guess what? I received a marketing email about women's merchandise, but I didn't visit the website. I'm a newbie to this online shopping thing and made my purchase through the web. Just thought I'd let you all know! #onlineshopping #marketingcampaign #newbie"
166,9,29.99,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 9 months since my last purchase, and I've spent $29.99 in the past year. I bought men's merchandise, but no women's items. Living in a rural area has its perks! I'm not a newbie anymore, so I've been around for a while. I usually make my purchases using the web. I didn't receive any marketing emails this time, but that's okay! I didn't visit the website either. Just thought I'd let you all know. Happy shopping! #OnlineShopping #RetailTherapy"
167,11,152.18,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 11 months since my last purchase, and I've spent $152.18 on men's merchandise in the past year. Living in a rural area, I made my purchases using the web. I wasn't a new customer, but I did receive a marketing email about men's merchandise. Unfortunately, I didn't visit the website this time. Can't wait for my next shopping spree! #onlineshopping #mensfashion"
168,9,88.07,1,0,1,0,1,2,0,"Hey everyone! 🌟 Just wanted to share some exciting news about my online shopping experience. It's been 9 months since my last purchase, and I've spent $88.07 on men's merchandise. 🛍️ Living in a suburban area, I'm not a newbie anymore and I usually make my purchases on the web. 

Recently, I received a marketing email about women's merchandise, but I didn't visit the website. 📧🚫 It's always interesting to see what's new, but I guess I got caught up with other things. 😅

Anyway, just thought I'd share my background and let you all know about my online shopping adventure! Feel free to share your experiences too. Happy shopping! 🛒💃 #OnlineShopping #RetailTherapy"
169,5,39.57,1,0,2,1,-1,2,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 5 months since my last purchase, and I've spent a total of $39.57 in the past year. I mainly bought men's merchandise, and I live in a rural area. Oh, and I was a new customer too!

Recently, I received an email from this website I used to shop from, but it was not related to any specific products. Unfortunately, I didn't end up visiting their website this time. 

Overall, it's been a great experience shopping online, and I'm always on the lookout for new deals and offers. If you have any recommendations for online stores, feel free to let me know. Happy shopping! #onlineshopping #retailtherapy"
170,12,29.99,1,0,1,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 12 months since my last purchase, and I've spent $29.99 on men's merchandise in the past year. I live in a suburban area, and I'm not a new customer. I made my purchases using my phone. 

I didn't receive any marketing emails, but that's okay because I didn't visit the website either. Just thought I'd let you all know in case you were curious. Happy shopping! #Onlineshopping #RetailTherapy"
